congress,chamber,rollnumber,date,session,clerk_rollnumber,yea_count,nay_count,nominate_mid_1,nominate_mid_2,nominate_spread_1,nominate_spread_2,nominate_log_likelihood,bill_number,vote_result,vote_desc,vote_question,dtl_desc,issue_code
118,House,163,3/27/23,1,164,415,0,0,0,0,0,0,HR1107,Passed,PRC Is Not a Developing Country Act,"On Motion to Suspend the Rules and Pass, as Amended",,International Affairs
118,House,164,3/28/23,1,165,218,203,0.028,0.025,-0.716,0.113,-0.342,HRES260,Passed,Providing for consideration of the bill (H.R. 1) the Lower Energy Costs Act,On Ordering the Previous Question,,Congress
118,House,165,3/28/23,1,166,218,203,0.028,0.025,-0.716,0.113,-0.342,HRES260,Passed,Providing for consideration of the bill (H.R. 1) the Lower Energy Costs Act,On Agreeing to the Resolution,,Congress
118,House,166,3/29/23,1,167,221,208,-0.056,0.664,-0.603,-0.978,-9.428,HR1,Agreed to,,On Agreeing to the Amendment,,Energy
118,House,167,3/29/23,1,168,228,206,0.035,0.076,-0.318,-0.91,-31.876,HR1,Agreed to,,On Agreeing to the Amendment,,Energy
118,House,168,3/29/23,1,169,245,189,-0.083,-0.034,-0.523,-1.21,-29.56,HR1,Agreed to,,On Agreeing to the Amendment,,Energy
118,House,169,3/29/23,1,170,268,163,-0.16,-0.046,-0.252,-0.778,-63.404,HR1,Agreed to,,On Agreeing to the Amendment,,Energy
118,House,170,3/29/23,1,171,251,181,-0.026,-0.269,-0.348,-0.811,-43.595,HR1,Agreed to,,On Agreeing to the Amendment,,Energy
118,House,171,3/29/23,1,172,210,223,0.412,-0.406,-0.552,-1.088,-27.226,HR1,Failed,,On Agreeing to the Amendment,,Energy
118,House,172,3/29/23,1,173,96,336,0.415,-0.561,-0.19,0.256,-102.931,HR1,Failed,,On Agreeing to the Amendment,,Energy
118,House,173,3/30/23,1,174,407,26,0.205,-0.979,-0.065,-0.801,-57.94,HR1,Agreed to,,On Agreeing to the Amendment,,Energy
118,House,174,3/30/23,1,175,323,109,0.4,-0.917,0.273,-0.188,-102.729,HR1,Agreed to,,On Agreeing to the Amendment,,Energy
118,House,175,3/30/23,1,176,205,228,0.235,-0.598,0.574,0.991,-15.06,HR1,Failed,,On Agreeing to the Amendment,,Energy
118,House,176,3/30/23,1,177,405,24,0.151,-0.989,-0.073,-0.799,-52.02,HR1,Agreed to,,On Agreeing to the Amendment,,Energy
118,House,177,3/30/23,1,178,201,230,0.246,0.133,-0.258,-0.035,-53.558,HR1,Failed,,On Agreeing to the Amendment,,Energy
118,House,178,3/30/23,1,179,244,189,-0.343,0.7,-0.231,-0.386,-88.879,HR1,Agreed to,,On Agreeing to the Amendment,,Energy
118,House,179,3/30/23,1,180,220,213,-0.32,0.899,-0.665,-1.51,-45.596,HR1,Agreed to,,On Agreeing to the Amendment,,Energy
118,House,180,3/30/23,1,181,207,222,0.027,0.035,0.716,-0.113,-0.338,HR1,Failed,Lower Energy Costs Act,On Motion to Recommit,,Energy
118,House,181,3/30/23,1,182,225,204,0.064,-0.046,-0.555,-1.102,-9.532,HR1,Passed,Lower Energy Costs Act,On Passage,,Energy
118,House,182,4/17/23,1,183,405,6,0,0,0,0,0,HR1151,Passed,Upholding Sovereignty of Airspace Act,"On Motion to Suspend the Rules and Pass, as Amended",,International Affairs
118,House,183,4/17/23,1,184,410,0,0,0,0,0,0,HRES240,Passed,Condemning recent actons taken by the Russian military to down a United States Air Force drone,"On Motion to Suspend the Rules and Agree, as Amended",,
118,House,184,4/18/23,1,185,218,203,0.027,0.042,-0.716,0.123,-0.334,HRES298,Passed,Providing for consideration of the bill (H.R. 734) Protection of Women and Girls in Sports Act and providing for consideration of the joint resolution (H.J.Res 42) disapproving the action of the District of Columbia Council in approving the Comprehensive Policing and Justice Reform Amendment Act of 2022,On Ordering the Previous Question,,Congress
118,House,185,4/18/23,1,186,217,202,0.027,0.042,-0.716,0.123,-0.334,HRES298,Passed,Providing for consideration of the bill (H.R. 734) Protection of Women and Girls in Sports Act and providing for consideration of the joint resolution (H.J.Res 42) disapproving the action of the District of Columbia Council in approving the Comprehensive Policing and Justice Reform Amendment Act of 2022,On Agreeing to the Resolution,,Congress
118,House,186,4/18/23,1,187,227,196,0.123,-0.256,-0.527,-1.295,-23.349,HJRES27,Failed,"Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Department of the Army, Corps of Engineers, Department of Defense and the Environmental Protection Agency relating to “Revised Definition of ’Waters of the United States’ ”","Passage, Objections of the President To The Contrary Notwithstanding",,Environmental Protection
118,House,187,4/19/23,1,188,229,189,-0.206,0.346,-0.638,-0.924,-23.96,HJRES42,Passed,Disapproving the action of the District of Columbia Council in approving the Comprehensive Policing and Justice Reform Amendment Act,On Passage,,Government Operations and Politics
118,House,188,4/19/23,1,189,410,8,0,0,0,0,0,HR1149,Passed,Countering Untrusted Telecommunications Abroad Act,"On Motion to Suspend the Rules and Pass, as Amended",,International Affairs
118,House,189,4/20/23,1,190,216,205,-0.201,0.98,-0.56,-0.881,-13.538,HR734,Agreed to,,On Agreeing to the Amendment,,"Civil Rights and Liberties, Minority Issues"
118,House,190,4/20/23,1,191,204,218,0.027,0.042,0.716,-0.122,-0.333,HR734,Failed,Protection of Women and Girls in Sports Act,On Motion to Recommit,,"Civil Rights and Liberties, Minority Issues"
118,House,191,4/20/23,1,192,219,203,0.027,0.041,-0.716,0.122,-0.334,HR734,Passed,Protection of Women and Girls in Sports Act,On Passage,,"Civil Rights and Liberties, Minority Issues"
118,House,192,4/25/23,1,193,418,0,0,0,0,0,0,HRES90,Passed,Demanding that the Government of the People’s Republic of China and the Communist Party of China immediately release Mark Swidan,"On Motion to Suspend the Rules and Agree, as Amended",,
118,House,193,4/25/23,1,194,401,19,0.313,-0.872,-0.058,-1.692,-33.933,HRES311,Passed,Encouraging the expansion and strengthening of the Abraham Accords to urge other nations to normalize relations with Israel and ensure that existing agreements reap tangible security and economic benefits for the citizens of those countries and all peoples in the region,On Motion to Suspend the Rules and Agree,,International Affairs
118,House,194,4/26/23,1,195,218,210,0.027,0.029,-0.716,0.108,-0.336,HRES327,Passed,"Providing for consideration of the bill (H.R. 2811) Limit, Save, Grow Act, and providing for consideration of (H.J.Res.39) disapproving the rule submitted by the Dept. of Commerce relating to “Procedures Covering Suspension of Liquidation, Duties and Estimated Duties in Accord With Presidential Proclamation 10414”",On Ordering the Previous Question,,Congress
118,House,195,4/26/23,1,196,219,210,0.027,0.03,-0.716,0.108,-0.337,HRES327,Passed,"Providing for consideration of the bill (H.R. 2811) Limit, Save, Grow Act, and providing for consideration of (H.J.Res.39) disapproving the rule submitted by the Dept. of Commerce relating to “Procedures Covering Suspension of Liquidation, Duties and Estimated Duties in Accord With Presidential Proclamation 10414”",On Agreeing to the Resolution,,Congress
118,House,196,4/26/23,1,197,422,1,0,0,0,0,0,HR1353,Passed,ALERT Parity Act,"On Motion to Suspend the Rules and Pass, as Amended",,
118,House,197,4/26/23,1,198,211,221,0.027,0.03,0.716,-0.108,-0.337,HR2811,Failed,"Limit, Save, Grow Act",On Motion to Recommit,,Economics and Public Finance
118,House,198,4/26/23,1,199,217,215,-0.205,0.979,-0.538,-0.897,-17.165,HR2811,Passed,"Limit, Save, Grow Act",On Passage,,Economics and Public Finance
118,House,199,4/26/23,1,200,409,11,-0.924,0.382,-0.451,-0.589,-33.575,HR1339,Passed,Precision Agriculture Satellite Connectivity Act,On Motion to Suspend the Rules and Pass,,"Science, Technology, Communications"
118,House,200,4/27/23,1,201,102,321,0.489,-0.187,-0.077,1.657,-116.516,HCONRES30,Failed,"Directing the President, pursuant to section 5(c) of the War Powers Resolution, to remove all United States Armed Forces, other than United States Armed Forces assigned to protect the United States Embassy, from Somalia",On Agreeing to the Resolution,,International Affairs
118,House,201,4/28/23,1,202,221,202,0.317,-0.598,-0.211,-0.384,-67.357,HJRES39,Passed,"Disapproving the rule submitted by the Department of Commerce relating to “Procedures Covering Suspension of Liquidation, Duties and Estimated Duties in Accord with Presidential Proclamation 10414”",On Passage,,Foreign Trade and International Finance
118,House,202,5/9/23,1,203,351,58,0.621,-0.005,0.365,-0.428,-54.617,HR676,Passed,Coastal Communities Ocean Acidification Act,On Motion to Suspend the Rules and Pass,,Public Lands and Natural Resources
118,House,203,5/9/23,1,204,356,50,0.693,0.145,1.066,-1.405,-55.265,HR1715,Passed,Advanced Weather Model Computing Development Act,On Motion to Suspend the Rules and Pass,,"Science, Technology, Communications"
118,House,204,5/10/23,1,205,215,211,0.008,-0.424,-0.687,0.56,-7.417,HRES383,Passed,Providing for consideration of the bill (H.R. 2) Secure the Border Act and providing for consideration of the bill (H.R. 1163) Protecting Taxpayers and Victims of Unemployment Fraud Act,On Ordering the Previous Question,,Congress
118,House,205,5/10/23,1,206,236,190,-0.111,0.087,-0.227,-0.467,-54.237,HRES383,Agreed to,,On Agreeing to the Amendment,,Congress
118,House,206,5/10/23,1,207,215,209,0.028,0.02,-0.716,0.113,-0.319,HRES383,Passed,Providing for consideration of the bill (H.R. 2) Secure the Border Act and providing for consideration of the bill (H.R. 1163) Protecting Taxpayers and Victims of Unemployment Fraud Act,On Agreeing to the Resolution,,Congress
118,House,207,5/11/23,1,208,211,221,0.028,0.026,0.716,-0.111,-0.342,HR2,Failed,Secure the Border Act,On Motion to Recommit,,Immigration
118,House,208,5/11/23,1,209,219,213,-0.111,0.994,-0.455,-0.503,-9.91,HR2,Passed,Secure the Border Act,On Passage,,Immigration
118,House,209,5/11/23,1,210,210,221,0.028,0.026,0.716,-0.111,-0.342,HR1163,Failed,Protecting Taxpayers and Victims of Unemployment Fraud Act,On Motion to Recommit,,Labor and Employment
118,House,210,5/11/23,1,211,230,200,-0.007,-0.835,-0.808,-0.594,-23.61,HR1163,Passed,Protecting Taxpayers and Victims of Unemployment Fraud Act,On Passage,,Labor and Employment
118,House,211,5/11/23,1,212,425,0,0,0,0,0,0,HR1734,Passed,TRANQ Research Act,"On Motion to Suspend the Rules and Pass, as Amended",,X
118,House,212,5/15/23,1,213,412,0,0,0,0,0,0,HR3089,Passed,NDO Fairness Act,On Motion to Suspend the Rules and Pass,,X
118,House,213,5/15/23,1,214,413,2,0,0,0,0,0,HRES363,Passed,Expressing support for recognizing “National Police Week”,"On Motion to Suspend the Rules and Agree, as Amended",,Crime and Law Enforcement
118,House,214,5/16/23,1,215,220,209,0.025,0.016,-0.717,0.099,-0.323,HRES398,Passed,Providing for consideration of (H.R. 2494) the POLICE Act; (H.R. 3091) the Federal Law Enforcement Officer Service Weapon Purchase Act; and (H. Con. Res. 40) Expressing support for local law enforcement officers and condemning efforts to defund or dismantle local law enforcement agencies,On Ordering the Previous Question,,Congress
118,House,215,5/16/23,1,216,222,203,-0.082,0.144,-0.648,-0.744,-10.867,HRES398,Passed,Providing for consideration of (H.R. 2494) the POLICE Act; (H.R. 3091) the Federal Law Enforcement Officer Service Weapon Purchase Act; and (H. Con. Res. 40) Expressing support for local law enforcement officers and condemning efforts to defund or dismantle local law enforcement agencies,On Agreeing to the Resolution,,Congress
118,House,216,5/17/23,1,217,221,204,0.023,0.017,-0.717,0.081,-0.259,HRES114,Passed,In the matter of George Santos,On Motion to Refer,,Congress
118,House,217,5/17/23,1,218,216,219,0.055,0.412,0.657,0.776,-7.228,HR3091,Failed,,On Agreeing to the Amendment,,Crime and Law Enforcement
118,House,218,5/17/23,1,219,248,184,0.083,-0.432,-0.186,-0.404,-77.783,HR3091,Agreed to,,On Agreeing to the Amendment,,Crime and Law Enforcement
118,House,219,5/17/23,1,220,232,202,0.107,-0.231,-0.491,-1.32,-30.588,HR3091,Agreed to,,On Agreeing to the Amendment,,Crime and Law Enforcement
118,House,220,5/17/23,1,221,218,217,0.161,0.207,-0.71,0.222,-5.097,HR3091,Agreed to,,On Agreeing to the Amendment,,Crime and Law Enforcement
118,House,221,5/17/23,1,222,232,198,0.141,-0.56,-0.409,-0.794,-29.793,HR3091,Passed,Federal Law Enforcement Officer Service Weapon Purchase Act,On Passage,,Crime and Law Enforcement
118,House,222,5/17/23,1,223,303,126,-0.214,-0.634,-0.368,-0.459,-81.839,HR2494,Agreed to,,On Agreeing to the Amendment,,Immigration
118,House,223,5/17/23,1,224,209,225,0.095,0.996,0.291,-0.137,-32.234,HR2494,Failed,,On Agreeing to the Amendment,,Immigration
118,House,224,5/17/23,1,225,255,175,-0.133,-0.342,-0.832,-1.136,-49.484,HR2494,Passed,POLICE Act,On Passage,,Immigration
118,House,225,5/18/23,1,226,268,156,-0.601,0.799,-0.627,-1.494,-84.859,HCONRES40,Agreed to,,On Agreeing to the Amendment,,Crime and Law Enforcement
118,House,226,5/18/23,1,227,301,119,-0.512,0.472,-0.384,-0.742,-73.804,HCONRES40,Passed,Expressing support for local law enforcement officers and condemning efforts to defund or dismantle local law enforcement agencies,On Agreeing to the Resolution,,Crime and Law Enforcement
118,House,227,5/22/23,1,228,402,2,0,0,0,0,0,HR1076,Passed,Preventing the Financing of Illegal Synthetic Drugs Act,"On Motion to Suspend the Rules and Pass, as Amended",,Government Operations and Politics
118,House,228,5/22/23,1,229,400,5,0,0,0,0,0,HR1156,Passed,China Financial Threat Mitigation Act,"On Motion to Suspend the Rules and Pass, as Amended",,Finance and Financial Sector
118,House,229,5/23/23,1,230,219,208,0.026,0.031,-0.716,0.105,-0.33,HRES429,Passed,"Providing for consideration of the bill (H.R. 467) HALT Fentanyl Act; S.J.Res. 11, Congressional Disapproval “Control of Air Pollution From New Motor Vehicles: Heavy-Duty Engine and Vehicle Standards”; and H.J.Res. 45, Congressional Disapproval “Waivers and Modifications of Federal Student Loans”",On Ordering the Previous Question,,Congress
118,House,230,5/23/23,1,231,217,204,-0.048,0.25,-0.702,-0.356,-2.239,HRES429,Passed,"Providing for consideration of the bill (H.R. 467) HALT Fentanyl Act; S.J.Res. 11, Congressional Disapproval “Control of Air Pollution From New Motor Vehicles: Heavy-Duty Engine and Vehicle Standards”; and H.J.Res. 45, Congressional Disapproval “Waivers and Modifications of Federal Student Loans”",On Agreeing to the Resolution,,Congress
118,House,231,5/23/23,1,232,221,203,0.046,-0.024,-0.562,-1.092,-9.933,SJRES11,Passed,"Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Environmental Protection Agency relating to “Control of Air Pollution From New Motor Vehicles: Heavy-Duty Engine and Vehicle Standards”",On Passage,,Environmental Protection
118,House,232,5/24/23,1,233,214,205,0.267,-0.461,-0.215,-0.353,-57.184,HJRES39,Failed,"Disapproving the rule submitted by the Department of Commerce relating to “Procedures Covering Suspension of Liquidation, Duties and Estimated Duties in Accord with Presidential Proclamation 10414”","Passage, Objections of the President To The Contrary Notwithstanding",,Foreign Trade and International Finance
118,House,233,5/24/23,1,234,218,203,-0.078,0.308,-0.69,-0.46,-2.964,HJRES45,Passed,"Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Department of Education relating to “Waivers and Modifications of Federal Student Loans”",On Passage,,Education
118,House,234,5/24/23,1,235,409,9,0,0,0,0,0,HR1669,Passed,VET-TEC Authorization Act,"On Motion to Suspend the Rules and Pass, as Amended",,Armed Forces and National Security
118,House,235,5/25/23,1,236,190,233,-0.211,0.977,0.579,0.126,-39.814,HR467,Failed,,On Agreeing to the Amendment,,Crime and Law Enforcement
118,House,236,5/25/23,1,237,289,133,-0.445,0.515,-0.418,-0.584,-66.64,HR467,Passed,HALT Fentanyl Act,On Passage,,Crime and Law Enforcement
118,House,237,5/30/23,1,238,367,8,0,0,0,0,0,HR2792,Passed,Small Entity Update Act,"On Motion to Suspend the Rules and Pass, as Amended",,Finance and Financial Sector
118,House,238,5/30/23,1,239,347,30,0.104,-0.995,0.344,-1.688,-43.723,HR2795,Passed,Enhancing Multi-Class Share Disclosures Act,"On Motion to Suspend the Rules and Pass, as Amended",,Finance and Financial Sector
118,House,239,5/30/23,1,240,309,67,0.091,-0.853,0.394,-1.409,-63.617,HR2796,Passed,Promoting Opportunities for Non-Traditional Capital Formation Act,"On Motion to Suspend the Rules and Pass, as Amended",,Commerce
118,House,240,5/31/23,1,241,241,187,-0.56,0.828,-0.238,-0.569,-135.275,HRES456,Passed,"Providing for consideration of H.R. 3746, the Fiscal Responsibility Act of 2023",On Agreeing to the Resolution,,Congress
118,House,241,5/31/23,1,242,429,0,0,0,0,0,0,HRES382,Passed,Condemning the rise of antisemitism and calling on elected officials to identify and educate others on the contributions of the Jewish American community,"On Motion to Suspend the Rules and Agree, as Amended",,
118,House,242,5/31/23,1,243,314,117,0.277,-0.228,0.054,-0.718,-173.125,HR3746,Passed,Fiscal Responsibility Act,On Passage,,Economics and Public Finance
118,House,243,5/31/23,1,244,383,18,-0.036,-0.82,-0.14,-1.695,-23.565,HR2797,Passed,Equal Opportunity for All Investors Act of 2023,"On Motion to Suspend the Rules and Pass, as Amended",,Finance and Financial Sector
118,House,244,6/5/23,1,245,384,13,0.009,-0.882,-0.108,-1.697,-18.501,HR2793,Passed,Encouraging Public Offerings Act,"On Motion to Suspend the Rules and Pass, as Amended",,Finance and Financial Sector
118,House,245,6/5/23,1,246,390,10,-0.983,0.185,-0.46,-0.638,-27.663,HR2812,Passed,Middle Market IPO Cost Act,"On Motion to Suspend the Rules and Pass, as Amended",,Finance and Financial Sector
118,House,246,6/6/23,1,247,215,203,0.027,0.04,-0.716,0.105,-0.336,HRES463,Passed,Providing for consideration of the bill (H.R. 277) REINS Act; providing for consideration of the bill (H.R. 288) Separation of Powers Restoration Act; providing for consideration of the bill (H.R. 1615) Gas Stove Protection and Freedom Act; and providing for consideration of the bill (H.R. 1640) Save Our Stoves Act,On Ordering the Previous Question,,Congress
